pid	trial_id	Subject	Session	Trial	Time	Trial_Start	Trial_End	Dots_Shown	Dots_Counted	Score	Dot_Width	Dot_Height	dl_x	dl_y
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1362	130
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1689	427
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	307	32
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	430	436
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	845	999
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1490	625
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1157	751
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	823	674
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	30	226
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	876	286
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	608	418
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1133	962
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	510	893
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	966	435
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1256	941
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1026	638
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	716	125
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1527	89
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	361	809
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1187	991
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1199	356
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	567	356
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1619	534
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	1543	368
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	771	838
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	594	54
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	455	275
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	303	1045
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	28	641
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	247	34
1	254	frank	1	28	2.5	1522865233.199075	1522865235.707841	59	32	0.5423728813559322	10	10	341	892
