pid	trial_id	TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePoint
0	19	466.3	895.7459	644.0697	0	899.0159	660.9931	0	897.3809	652.531
0	19	483.0	882.7112	641.9730	0	902.3388	678.3301	0	892.5250	660.151
0	19	499.7	896.8039	660.5410	0	896.7933	689.4707	0	896.7986	675.005
0	19	516.3	900.8540	659.2185	0	902.7022	680.4168	0	901.7781	669.817
0	19	532.9	891.5151	661.6015	0	894.8759	682.8384	0	893.1955	672.220
0	19	549.6	900.0253	658.0808	0	916.8521	683.9833	0	908.4387	671.032
0	19	566.3	1141.4883	708.4727	0	1166.1208	702.0657	0	1153.8046	705.269
0	19	582.9	1281.3355	726.8988	0	1309.1481	723.6956	0	1295.2418	725.297
0	19	599.5	1301.9179	738.3455	0	1318.6201	757.9027	0	1310.2690	748.124
0	19	616.1	1307.7056	727.1953	0	1325.6617	743.5211	0	1316.6836	735.358
0	19	632.9	1303.7983	720.1624	0	1315.2486	751.7180	0	1309.5234	735.940
0	19	649.5	1296.6720	747.2545	0	1327.3124	734.9994	0	1311.9922	741.127
0	19	666.1	1306.1855	750.0358	0	1319.0587	745.3621	0	1312.6221	747.699
0	19	682.9	1304.2563	740.7700	0	1322.8662	740.0544	0	1313.5612	740.412
0	19	699.5	1309.7840	728.5570	0	1315.8887	752.4694	0	1312.8364	740.513
0	19	716.1	1311.6997	731.5670	0	1317.7140	753.1684	0	1314.7068	742.367
0	19	732.7	1308.7848	732.2349	0	1326.2001	737.9793	0	1317.4925	735.107
0	19	749.5	1306.6907	732.8592	0	1312.8359	747.6634	0	1309.7633	740.261
0	19	766.1	1305.6078	732.7717	0	1323.5597	742.6835	0	1314.5838	737.727
0	19	782.7	1303.2497	754.1581	0	1319.0605	743.9580	0	1311.1551	749.058
0	19	799.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.000
0	19	816.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.000
0	19	832.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.000
0	19	849.3	1306.0379	747.5565	0	1320.8218	743.2501	0	1313.4298	745.403
0	19	866.0	1287.5671	741.6536	0	1306.2192	747.0254	0	1296.8931	744.339
0	19	882.7	1072.9341	782.9086	0	1135.7509	759.9353	0	1104.3425	771.421
0	19	899.3	903.0221	815.4258	0	922.5461	793.4238	0	912.7841	804.424
0	19	916.0	855.8929	796.5175	0	890.7537	787.5684	0	873.3233	792.042
0	19	932.6	851.7564	772.7202	0	867.6007	791.8085	0	859.6786	782.264
0	19	949.2	853.0118	778.1943	0	874.8839	801.7446	0	863.9478	789.969
0	19	965.9	865.1050	784.2903	0	864.3854	795.3925	0	864.7452	789.841
0	19	982.6	850.5907	801.9234	0	876.6973	794.1494	0	863.6440	798.036
0	20	0.0	932.1455	547.2945	0	940.6315	558.9444	0	936.3885	553.119
0	20	16.6	938.2673	538.7532	0	944.5918	560.7434	0	941.4296	549.748
0	20	33.4	935.6620	546.2192	0	941.8733	564.0309	0	938.7677	555.125
0	20	50.0	928.8193	558.2041	0	935.4659	561.3393	0	932.1426	559.771
0	20	66.6	918.2515	535.1489	0	940.0950	559.0713	0	929.1733	547.110
0	20	83.2	920.2754	556.5685	0	943.9505	569.6673	0	932.1129	563.117
0	20	100.0	924.3846	551.7737	0	943.3646	558.9707	0	933.8746	555.372
0	20	116.6	928.9440	533.3896	0	944.0028	565.8988	0	936.4734	549.644
0	20	133.2	936.8242	547.5358	0	940.7007	567.3865	0	938.7624	557.461
0	20	149.8	934.4169	544.4138	0	941.9520	566.9112	0	938.1845	555.662
0	20	166.6	928.6747	541.8599	0	940.5456	559.3874	0	934.6102	550.623
0	20	183.2	926.1643	544.5531	0	933.8920	559.7033	0	930.0282	552.128
0	20	199.8	918.5481	542.0257	0	938.4930	548.2332	0	928.5205	545.129
0	20	216.5	919.0690	536.4618	0	930.4911	551.0019	0	924.7800	543.731
0	20	233.2	920.7119	540.1770	0	942.5041	556.2244	0	931.6080	548.200
0	20	249.8	893.4592	542.1623	0	907.8975	538.4108	0	900.6783	540.286
0	20	266.4	881.6734	538.0224	0	893.9786	539.5221	0	887.8260	538.772
0	20	283.1	888.2835	541.0145	0	907.7187	546.6323	0	898.0011	543.823
0	20	299.8	893.6360	548.3541	0	904.2983	541.6969	0	898.9672	545.025
0	20	316.4	888.4674	535.3904	0	890.9126	543.9054	0	889.6900	539.647
0	20	333.1	892.2376	551.7481	0	908.6295	555.0851	0	900.4336	553.416
0	20	349.7	887.3086	542.4723	0	892.2560	544.4657	0	889.7823	543.469
0	20	366.4	887.0471	554.7432	0	905.2103	550.9572	0	896.1287	552.850
